road_id,osm_way_id,edge_id,start_node_id,end_node_id,node_degree,length_m,event_date,event_name,rain_3h,rain_24h,elevation,slope,hand,dist_to_drain_m,flow_accumulation,catchment_km2,twi,drainage_density,dist_to_water_body_m,nearest_water_body_name,nearest_water_body_type,built_up,flood_history,target,data_limited,road_name,highway_type,lat,lon,geometry
road-83075005,83075005,edge-83075005-309061637-966544198,node-309061637,node-966544198,3,44.13,2023-12-04,Cyclone Michaung,148.9,314.5,8.86,0.3513,0.06,205.9,28.0,21.0609,17.0,0.0,174.3,Unnamed Pond (wb-way-1124797343),pond,26,0,0,0,Pallavan Salai,secondary,13.073726966666667,80.2764335,POINT (80.276433 13.073727)
road-83075009,83075009,edge-83075009-966544198-2241833408,node-966544198,node-2241833408,2,355.79,2023-12-04,Cyclone Michaung,148.9,314.5,8.71,0.2962,-0.09,228.8,28.0,21.0609,17.0,2554.1673,241.0,Unnamed Pond (wb-way-83075012),pond,21,0,0,0,Pallavan Salai,secondary,13.0756939,80.27627903999999,POINT (80.276279 13.075694)
road-84017428,84017428,edge-84017428-30038725-338720839,node-30038725,node-338720839,3,294.68,2023-12-04,Cyclone Michaung,148.9,314.5,14.85,0.1286,0.05,260.9,18.0,13.5392,16.56,31967.9139,203.0,Unnamed Pond (wb-way-217802640),pond,46,0,0,0,Unnamed Road,primary_link,13.07561197,80.19815304,POINT (80.198153 13.075612)
road-84017431,84017431,edge-84017431-832907964-30037265,node-832907964,node-30037265,3,286.94,2023-12-04,Cyclone Michaung,148.9,314.5,15.01,0.1286,0.81,81.1,19.0,14.2913,16.62,31967.9139,411.1,Unnamed Pond (wb-way-217802640),pond,45,0,0,0,Unnamed Road,primary_link,13.076785692857143,80.20013140714286,POINT (80.200131 13.076786)
road-84017432,84017432,edge-84017432-832908198-832908289,node-832908198,node-832908289,2,78.96,2023-12-04,Cyclone Michaung,148.9,314.5,14.97,0.1286,0.77,149.6,19.0,14.2913,16.62,31967.9139,432.9,Unnamed Pond (wb-way-217802640),pond,44,0,0,0,Unnamed Road,primary_link,13.076291644444446,80.20096052222223,POINT (80.200961 13.076292)
road-84084648,84084648,edge-84084648-256127378-256124367,node-256127378,node-256124367,3,429.3,2023-12-04,Cyclone Michaung,148.9,314.5,14.98,0.2022,0.78,515.7,19.0,14.2913,16.62,0.0,1112.0,Siva Subramani Koil Kulam,pond,29,0,0,0,Paul Wells Road,primary_link,13.00861169,80.20116623,POINT (80.201166 13.008612)
road-84084669,84084669,edge-84084669-370481503-256127378,node-370481503,node-256127378,2,251.27,2023-12-04,Cyclone Michaung,148.9,314.5,16.01,0.2022,1.81,936.1,18.0,13.5392,16.56,0.0,1081.2,Unnamed Pond (wb-way-462707034),pond,5,0,0,0,Paul Wells Road,primary,13.008587963636364,80.19719481818181,POINT (80.197195 13.008588)
road-84084670,84084670,edge-84084670-256124367-308313473,node-256124367,node-308313473,3,563.9,2023-12-04,Cyclone Michaung,148.9,314.5,14.71,0.2022,0.51,243.5,19.0,14.2913,16.62,0.0,1193.6,Siva Subramani Koil Kulam,pond,30,0,0,0,Unnamed Road,primary_link,13.010300970833333,80.20349575416667,POINT (80.203496 13.010301)
road-84100986,84100986,edge-84100986-978534812-1197445204,node-978534812,node-1197445204,2,102.03,2023-12-04,Cyclone Michaung,148.9,314.5,14.94,0.2022,0.14,300.1,1.0,0.7522,11.96,1508.8109,731.6,Adambakkam Lake,lake,14,0,1,0,Thillaiganga Nagar Subway,primary,12.99208012,80.19347288,POINT (80.193473 12.992080)
road-84100987,84100987,edge-84100987-1197556521-300461994,node-1197556521,node-300461994,2,268.89,2023-12-04,Cyclone Michaung,148.9,314.5,14.79,0.2022,4.79,245.5,1.0,0.7522,11.96,2233.1154,438.5,Adambakkam Lake,lake,15,0,0,0,Inner Ring Road (Southern Sector),primary,12.990030225,80.1953949,POINT (80.195395 12.990030)
road-84100991,84100991,edge-84100991-6307286848-2028632228,node-6307286848,node-2028632228,4,215.52,2023-12-04,Cyclone Michaung,148.9,314.5,15.16,0.2267,0.36,339.4,1.0,0.7522,11.96,515.3122,835.7,Nandeeshwaran Koil Kulam,pond,18,0,0,0,Inner Ring Road (Southern Sector),primary,12.995994833333334,80.19328513333333,POINT (80.193285 12.995995)
road-84106288,84106288,edge-84106288-978589235-14000192689,node-978589235,node-14000192689,4,57.36,2023-12-04,Cyclone Michaung,171.23,361.66,4.99,0.2643,-2.01,90.4,55.0,41.3697,15.75,565.7748,178.8,Niot,pond,36,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.9483984,80.210563225,POINT (80.210563 12.948398)
road-84106289,84106289,edge-84106289-978589409-978589235,node-978589409,node-978589235,2,22.51,2023-12-04,Cyclone Michaung,171.23,361.66,4.96,0.2643,-2.04,125.8,55.0,41.3697,15.75,615.4045,164.3,Unnamed Lake (wb-way-1124798110),lake,37,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.948400450000001,80.21093625,POINT (80.210936 12.948400)
road-84106291,84106291,edge-84106291-978589231-978589012,node-978589231,node-978589012,2,19.63,2023-12-04,Cyclone Michaung,171.23,361.66,4.15,0.2643,3.15,543.6,59.0,44.3784,17.75,4931.0344,559.8,Unnamed Pond (wb-way-650602429),pond,16,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.9496948,80.22592415,POINT (80.225924 12.949695)
road-84106303,84106303,edge-84106303-978589084-964671674,node-978589084,node-964671674,2,12.11,2023-12-04,Cyclone Michaung,171.23,361.66,4.02,0.2643,-0.98,310.7,58.0,43.6262,17.73,4931.0344,520.8,Unnamed Lake (wb-way-1124798109),lake,34,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.94939625,80.2211824,POINT (80.221182 12.949396)
road-84106305,84106305,edge-84106305-10285915506-10285915509,node-10285915506,node-10285915509,2,89.75,2023-12-04,Cyclone Michaung,171.23,361.66,4.62,0.2643,3.62,146.2,58.0,43.6262,17.73,4931.0344,272.9,Unnamed Lake (wb-way-1124798109),lake,32,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.948954466666668,80.21686799999999,POINT (80.216868 12.948954)
road-84106327,84106327,edge-84106327-7805766917-7805766918,node-7805766917,node-7805766918,2,17.31,2023-12-04,Cyclone Michaung,171.23,361.66,4.07,0.2643,3.07,454.2,58.0,43.6262,17.73,4931.0344,742.2,Unnamed Lake (wb-way-1124798109),lake,25,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.9494425,80.22338769999999,POINT (80.223388 12.949442)
road-84106328,84106328,edge-84106328-978589649-257439105,node-978589649,node-257439105,2,123.26,2023-12-04,Cyclone Michaung,171.23,361.66,4.74,0.2643,-2.26,436.5,55.0,41.3697,15.75,0.0,188.0,Unnamed Pond (wb-way-666765038),pond,32,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.94857045,80.2139608,POINT (80.213961 12.948570)
road-84106333,84106333,edge-84106333-310362437-978588937,node-310362437,node-978588937,2,10.97,2023-12-04,Cyclone Michaung,171.23,361.66,4.01,0.2643,-0.99,316.6,58.0,43.6262,17.73,4931.0344,526.3,Unnamed Lake (wb-way-1124798109),lake,34,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.9492955,80.2211886,POINT (80.221189 12.949295)
road-84106335,84106335,edge-84106335-10285915517-10285915515,node-10285915517,node-10285915515,2,138.03,2023-12-04,Cyclone Michaung,171.23,361.66,4.54,0.2643,-0.46,199.3,58.0,43.6262,17.73,4931.0344,387.0,Unnamed Lake (wb-way-1124798109),lake,39,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.949115899999999,80.21953024999999,POINT (80.219530 12.949116)
road-84106338,84106338,edge-84106338-10285915491-978589449,node-10285915491,node-978589449,2,186.04,2023-12-04,Cyclone Michaung,171.23,361.66,4.85,0.2643,-2.15,271.7,55.0,41.3697,15.75,615.4045,95.6,Unnamed Lake (wb-way-1124798110),lake,38,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.948568850000001,80.21241835000001,POINT (80.212418 12.948569)
road-84106340,84106340,edge-84106340-978589012-12105562231,node-978589012,node-12105562231,4,1023.76,2023-12-04,Cyclone Michaung,171.23,361.66,5.33,0.2643,-0.67,683.6,1.0,0.7522,11.59,0.0,195.7,Unnamed Pond (wb-way-1124798114),pond,5,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.9499847875,80.23215886875,POINT (80.232159 12.949985)
road-84106342,84106342,edge-84106342-978588759-978588812,node-978588759,node-978588812,2,17.01,2023-12-04,Cyclone Michaung,171.23,361.66,4.72,0.2643,3.72,373.6,55.0,41.3697,15.75,0.0,213.9,Unnamed Pond (wb-way-666765038),pond,33,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.9487196,80.21459185,POINT (80.214592 12.948720)
road-84106344,84106344,edge-84106344-978588678-978589649,node-978588678,node-978589649,2,16.4,2023-12-04,Cyclone Michaung,171.23,361.66,4.71,0.2643,3.71,376.0,55.0,41.3697,15.75,0.0,205.1,Unnamed Pond (wb-way-666765038),pond,33,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.94863285,80.214602,POINT (80.214602 12.948633)
road-84106347,84106347,edge-84106347-964671674-10285915523,node-964671674,node-10285915523,2,123.9,2023-12-04,Cyclone Michaung,171.23,361.66,4.04,0.2643,-0.96,385.9,58.0,43.6262,17.73,4931.0344,596.4,Unnamed Lake (wb-way-1124798109),lake,30,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.949447433333333,80.22196493333333,POINT (80.221965 12.949447)
road-84106359,84106359,edge-84106359-978589508-978589618,node-978589508,node-978589618,2,21.77,2023-12-04,Cyclone Michaung,171.23,361.66,4.97,0.2643,-2.03,121.1,55.0,41.3697,15.75,615.4045,157.0,Unnamed Lake (wb-way-1124798110),lake,37,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.9485082,80.21093255,POINT (80.210933 12.948508)
road-84106363,84106363,edge-84106363-978588870-978588671,node-978588870,node-978588671,2,20.33,2023-12-04,Cyclone Michaung,171.23,361.66,4.14,0.2643,3.14,531.8,59.0,44.3784,17.75,4931.0344,564.2,Unnamed Pond (wb-way-650602429),pond,16,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.9495673,80.22593814999999,POINT (80.225938 12.949567)
road-85857843,85857843,edge-85857843-996580357-303510937,node-996580357,node-303510937,4,649.56,2023-12-04,Cyclone Michaung,148.9,314.5,12.12,0.1342,0.92,161.8,24.0,18.0522,16.85,2586.5823,1157.6,Balasubramani Temple Tank,pond,26,0,0,0,Pasumpon Muthuramalingar Thevar Salai (Chamiers Road),secondary,13.030015478571428,80.24287728571429,POINT (80.242877 13.030015)
road-85858488,85858488,edge-85858488-996570261-996570067,node-996570261,node-996570067,1,33.99,2023-12-04,Cyclone Michaung,148.9,314.5,12.27,0.1342,1.07,138.2,24.0,18.0522,16.85,2586.5823,1057.3,Unnamed Pond (wb-way-127574716),pond,14,0,0,0,Defence Quarters,primary_link,13.031063566666667,80.24024318333333,POINT (80.240243 13.031064)
road-85862576,85862576,edge-85862576-996578151-996578156,node-996578151,node-996578156,2,300.65,2023-12-04,Cyclone Michaung,148.9,314.5,10.58,0.1668,-0.62,89.7,24.0,18.0522,16.85,577.3535,975.3,Unnamed Pond (wb-way-127574706),pond,11,0,0,0,Kotturpuram Bridge,secondary,13.0254755,80.24358989999999,POINT (80.243590 13.025476)
road-85862957,85862957,edge-85862957-592588929-12156951338,node-592588929,node-12156951338,4,371.71,2023-12-04,Cyclone Michaung,148.9,314.5,12.07,0.1342,0.87,434.4,24.0,18.0522,16.85,877.9655,1066.8,Balasubramani Temple Tank,pond,23,0,0,0,Govindaswamy Karuppiah Moopanar Flyover,secondary,13.029396157142857,80.24569416428572,POINT (80.245694 13.029396)
road-85863030,85863030,edge-85863030-996580354-996565654,node-996580354,node-996565654,3,628.32,2023-12-04,Cyclone Michaung,148.9,314.5,12.13,0.1342,0.93,132.1,24.0,18.0522,16.85,2586.5823,1156.9,Unnamed Pond (wb-way-127574708),pond,21,0,0,0,Pasumpon Muthuramalingar Thevar Salai (Chamiers Road),secondary,13.030069858333334,80.24260735,POINT (80.242607 13.030070)
road-85863514,85863514,edge-85863514-2216189430-2216189416,node-2216189430,node-2216189416,2,247.85,2023-12-04,Cyclone Michaung,148.9,314.5,12.08,0.1342,0.88,604.8,25.0,18.8044,16.89,0.0,1019.2,Balasubramani Temple Tank,pond,22,0,0,0,Pasumpon Muthuramalingar Thevar Salai,secondary,13.0291772,80.2485441375,POINT (80.248544 13.029177)
road-85948430,85948430,edge-85948430-9516364224-9580401332,node-9516364224,node-9580401332,1,86.3,2023-12-04,Cyclone Michaung,148.9,314.5,16.15,0.2022,1.95,1012.2,18.0,13.5392,16.56,0.0,1055.6,Unnamed Pond (wb-way-462707034),pond,5,0,0,0,Unnamed Road,primary_link,13.008449042857142,80.19650627142858,POINT (80.196506 13.008449)
road-92071975,92071975,edge-92071975-276517433-1123352233,node-276517433,node-1123352233,3,3150.65,2023-12-04,Cyclone Michaung,141.45,298.76,12.01,0.3175,5.01,654.8,8.0,6.0174,14.35,0.0,1360.6,Unnamed Reservoir (wb-way-1202245454),reservoir,2,0,0,0,Grand Northern Trunk Road,trunk,13.171571021875,80.198371459375,POINT (80.198371 13.171571)
road-95222407,95222407,edge-95222407-6816790397-11465971237,node-6816790397,node-11465971237,4,763.25,2023-12-04,Cyclone Michaung,171.23,361.66,9.32,0.2144,-1.88,38.8,17.0,12.787,16.51,638.0128,553.0,Unnamed Pond (wb-way-211900069),pond,22,0,0,0,Rajiv Gandhi IT Expressway,primary,13.004371486666665,80.24760645333332,POINT (80.247606 13.004371)
road-95641232,95641232,edge-95641232-303682764-9576074631,node-303682764,node-9576074631,2,1111.12,2023-12-04,Cyclone Michaung,148.9,314.5,24.97,0.2061,8.97,1686.4,1.0,0.7522,11.93,0.0,665.7,Pallavaram Lake,lake,19,0,0,0,Grand Southern Trunk Road,trunk,12.961325263157894,80.14583687894738,POINT (80.145837 12.961325)
road-95641233,95641233,edge-95641233-268789815-6799326136,node-268789815,node-6799326136,3,82.54,2023-12-04,Cyclone Michaung,171.23,361.66,9.05,0.2144,-2.15,54.0,24.0,18.0522,16.85,638.0128,589.7,Unnamed Pond (wb-way-211900069),pond,24,0,0,0,Sardar Patel Road,primary,13.006603366666667,80.24337229999999,POINT (80.243372 13.006603)
road-95641235,95641235,edge-95641235-315264073-357936503,node-315264073,node-357936503,4,410.88,2023-12-04,Cyclone Michaung,148.9,314.5,14.72,0.1286,0.52,715.6,19.0,14.2913,16.62,0.0,374.1,Unnamed Pond (wb-way-1172624899),pond,16,0,0,0,Jawaharlal Nehru Road (100 Feet Road),primary,13.071139658333331,80.20358991666667,POINT (80.203590 13.071140)
road-95641238,95641238,edge-95641238-30268341-30038725,node-30268341,node-30038725,3,489.76,2023-12-04,Cyclone Michaung,148.9,314.5,14.73,0.1286,0.53,409.4,19.0,14.2913,16.62,31967.9139,259.7,Unnamed Pond (wb-way-217802640),pond,49,0,0,0,Jawaharlal Nehru Road (100 Feet Road),primary,13.073807533333332,80.20028250833333,POINT (80.200283 13.073808)
road-95641243,95641243,edge-95641243-331888474-1837807214,node-331888474,node-1837807214,2,1348.33,2023-12-04,Cyclone Michaung,148.9,314.5,27.68,0.2986,-5.32,625.0,2.0,1.5044,12.17,0.0,849.6,Unnamed Reservoir (wb-way-30118530),reservoir,6,0,0,0,Grand Southern Trunk Road,trunk,12.94223568,80.13285092,POINT (80.132851 12.942236)
road-95641250,95641250,edge-95641250-280080806-9576074617,node-280080806,node-9576074617,2,879.4,2023-12-04,Cyclone Michaung,148.9,314.5,21.7,0.2267,0.7,301.6,1.0,0.7522,11.33,367.4801,999.7,Unnamed Pond (wb-way-385030602),pond,6,0,0,0,Grand Southern Trunk Road,trunk,12.977566487499999,80.15944383749999,POINT (80.159444 12.977566)
road-95641750,95641750,edge-95641750-11466178184-300455623,node-11466178184,node-300455623,2,545.04,2023-12-04,Cyclone Michaung,171.23,361.66,5.65,0.2643,-0.35,762.4,1.0,0.7522,12.84,0.0,333.2,Panichavan Kuttai,pond,19,0,0,0,Rajiv Gandhi Salai,primary,12.95146383,80.24150340999999,POINT (80.241503 12.951464)
road-95641751,95641751,edge-95641751-11921436277-11173435364,node-11921436277,node-11173435364,2,508.47,2023-12-04,Cyclone Michaung,171.23,361.66,4.59,0.2731,-0.41,59.3,10.0,7.5218,15.98,2326.3629,446.3,Unnamed Pond (wb-way-132195429),pond,27,0,0,0,Rajiv Gandhi IT Expressway,primary,12.983581046153846,80.25235654615383,POINT (80.252357 12.983581)
road-95668329,95668329,edge-95668329-1109183160-9869953179,node-1109183160,node-9869953179,3,696.55,2023-12-04,Cyclone Michaung,141.45,298.76,8.83,0.1342,-0.17,307.5,7.0,5.2652,15.62,1599.9713,644.1,Kulappan Kulam,pond,2,1,1,0,Jawaharlal Nehru Road (100 Feet Road),primary,13.136817091666666,80.21693015,POINT (80.216930 13.136817)
road-95668333,95668333,edge-95668333-402352071-276517789,node-402352071,node-276517789,4,1458.59,2023-12-04,Cyclone Michaung,141.45,298.76,10.59,0.2473,-3.41,36.1,1.0,0.7522,12.14,1894.4684,479.1,Samiyar Kulam,pond,1,0,0,0,Kadappa Road,secondary,13.130484746296295,80.20639863703703,POINT (80.206399 13.130485)
road-95668347,95668347,edge-95668347-12157435006-278755338,node-12157435006,node-278755338,3,426.23,2023-12-04,Cyclone Michaung,148.9,314.5,8.68,0.3175,-0.32,671.5,154.0,115.8351,17.47,0.0,850.5,Thattan Kulam,pond,14,1,1,0,Unnamed Road,primary_link,13.142705861538461,80.21921691538462,POINT (80.219217 13.142706)
road-95668348,95668348,edge-95668348-675923898-365696639,node-675923898,node-365696639,2,742.08,2023-12-04,Cyclone Michaung,141.45,298.76,13.1,0.1034,2.1,212.7,6.0,4.5131,15.46,448.7974,271.5,Unnamed Wetland (wb-way-1306967686),wetland,3,0,0,0,Jawaharlal Nehru Road (100 Feet Road),primary,13.116698085714287,80.19796462142857,POINT (80.197965 13.116698)
road-95669980,95669980,edge-95669980-9798617643-273459877,node-9798617643,node-273459877,3,2721.2,2023-12-04,Cyclone Michaung,148.9,314.5,5.84,0.2596,-2.16,54.2,1.0,0.7522,11.92,1862.1725,179.4,Unnamed Reservoir (wb-way-98357340),reservoir,3,0,0,0,Rajiv Gandhi Salai,primary,12.890006635135135,80.22723920540541,POINT (80.227239 12.890007)
road-96936220,96936220,edge-96936220-1123352263-1123352220,node-1123352263,node-1123352220,2,96.62,2023-12-04,Cyclone Michaung,141.45,298.76,11.27,0.3175,-1.73,166.0,1.0,0.7522,11.59,2436.0752,452.4,Retteri Lake,lake,12,0,0,0,Chennai Bypass,trunk_link,13.1520401,80.20981520000001,POINT (80.209815 13.152040)
road-96936222,96936222,edge-96936222-13315818421-1183216640,node-13315818421,node-1183216640,2,1266.37,2023-12-04,Cyclone Michaung,141.45,298.76,19.38,0.2674,6.38,944.2,1.0,0.7522,11.74,0.0,469.3,Menambedu lake,lake,2,0,0,0,Chennai Bypass,trunk,13.127083933333333,80.16870201666667,POINT (80.168702 13.127084)
road-96936224,96936224,edge-96936224-10128406362-10128406357,node-10128406362,node-10128406357,4,162.97,2023-12-04,Cyclone Michaung,141.45,298.76,15.87,0.254,0.87,515.6,1.0,0.7522,12.84,0.0,291.9,Unnamed Pond (wb-way-1534298018),pond,7,0,0,0,Chennai Bypass,trunk,13.1364061,80.1816955625,POINT (80.181696 13.136406)
road-96936228,96936228,edge-96936228-1123352220-1123352276,node-1123352220,node-1123352276,2,333.48,2023-12-04,Cyclone Michaung,141.45,298.76,11.02,0.3175,-1.98,72.1,1.0,0.7522,11.59,2436.0752,345.5,Retteri Lake,lake,10,0,0,0,Chennai Bypass,trunk_link,13.152278115000001,80.21080892,POINT (80.210809 13.152278)
road-96936230,96936230,edge-96936230-1123352264-6490354831,node-1123352264,node-6490354831,3,651.56,2023-12-04,Cyclone Michaung,141.45,298.76,11.21,0.3175,5.21,182.0,153.0,115.083,18.7,1275.5136,630.1,Retteri Lake,lake,11,0,0,0,Chennai Bypass,trunk_link,13.149631114285715,80.208742,POINT (80.208742 13.149631)
road-96936232,96936232,edge-96936232-278753966-11936397490,node-278753966,node-11936397490,2,1368.41,2023-12-04,Cyclone Michaung,141.45,298.76,10.36,0.3175,4.36,36.9,153.0,115.083,18.7,2436.0752,466.6,Retteri Lake,lake,2,0,1,0,Grand Northern Trunk Road,trunk,13.148062919047618,80.21526321428571,POINT (80.215263 13.148063)
road-96944712,96944712,edge-96944712-1123425520-1123425448,node-1123425520,node-1123425448,4,102.44,2023-12-04,Cyclone Michaung,141.45,298.76,17.69,0.0443,-1.31,6.0,11.0,8.2739,16.07,0.0,1329.9,Unnamed Pond (wb-way-96944704),pond,6,0,0,0,Thiruverkadu - Ambattur Road,secondary,13.06215725,80.1384768,POINT (80.138477 13.062157)
road-96944713,96944713,edge-96944713-1123425520-402290980,node-1123425520,node-402290980,4,2143.13,2023-12-04,Cyclone Michaung,141.45,298.76,18.34,0.0846,-1.26,41.0,10.0,7.5218,15.98,0.0,635.9,Unnamed Pond (wb-way-96944704),pond,1,0,0,0,Thiruverkadu - Ambattur Road,secondary,13.06610803265306,80.1334703377551,POINT (80.133470 13.066108)
road-97554147,97554147,edge-97554147-1129457273-1129457284,node-1129457273,node-1129457284,4,653.57,2023-12-04,Cyclone Michaung,148.9,314.5,9.54,0.1342,-0.46,263.0,1.0,0.7522,12.43,1856.2291,402.5,Kulappan Kulam,pond,6,0,0,0,1st Main Road,secondary,13.131949863157894,80.22442395263158,POINT (80.224424 13.131950)
road-97554149,97554149,edge-97554149-402352071-402352084,node-402352071,node-402352084,4,933.96,2023-12-04,Cyclone Michaung,141.45,298.76,10.37,0.254,0.37,29.9,63.0,47.3871,17.67,4485.6998,158.6,Unnamed Pond (wb-way-385706160),pond,2,0,0,0,Kadappa Road,secondary,13.132571484210526,80.19607733421053,POINT (80.196077 13.132571)
road-98639495,98639495,edge-98639495-6245878228-1355465116,node-6245878228,node-1355465116,3,883.04,2023-12-04,Cyclone Michaung,171.23,361.66,9.32,0.192,4.32,57.8,15.0,11.2826,15.55,2158.7407,467.4,Mandapam Kuttai,pond,7,0,0,0,Inner Ring Road (Southern Sector),primary,12.97161012,80.21218358,POINT (80.212184 12.971610)
road-100857266,100857266,edge-100857266-1165550867-1165550988,node-1165550867,node-1165550988,2,68.65,2023-12-04,Cyclone Michaung,148.9,314.5,14.22,0.11,1.22,46.3,21.0,15.7957,16.72,0.0,969.7,Unnamed Pond (wb-way-112869306),pond,24,0,0,0,EVR Periyar Salai,primary,13.074338699999998,80.22209455000001,POINT (80.222095 13.074339)
road-100857270,100857270,edge-100857270-30037265-320261868,node-30037265,node-320261868,3,1118.46,2023-12-04,Cyclone Michaung,148.9,314.5,14.59,0.1286,0.39,199.1,19.0,14.2913,16.62,0.0,1126.7,Unnamed Pond (wb-way-217802640),pond,3,0,0,0,EVR Periyar Salai,primary,13.077022770833333,80.20774881666667,POINT (80.207749 13.077023)
road-100857282,100857282,edge-100857282-1165550988-30037250,node-1165550988,node-30037250,4,1279.13,2023-12-04,Cyclone Michaung,148.9,314.5,13.22,0.11,0.82,253.7,22.0,16.5479,16.76,0.0,797.0,Unnamed Pond (wb-way-112869306),pond,2,0,0,0,EVR Periyar Salai,primary,13.074572348275863,80.22851976551723,POINT (80.228520 13.074572)
road-101176398,101176398,edge-101176398-315260851-277435571,node-315260851,node-277435571,4,388.5,2023-12-04,Cyclone Michaung,148.9,314.5,14.27,0.11,0.07,1082.5,20.0,15.0435,16.67,0.0,1238.9,Vadapalani Murugan Temple Pond,reservoir,29,0,0,0,3rd Avenue,secondary,13.041844041666666,80.21444366666667,POINT (80.214444 13.041844)
road-101233612,101233612,edge-101233612-12155078077-6212976328,node-12155078077,node-6212976328,2,479.14,2023-12-04,Cyclone Michaung,148.9,314.5,14.55,0.11,0.95,370.2,20.0,15.0435,16.67,244.1755,418.5,Vadapalani Murugan Temple Pond,reservoir,21,0,0,0,Vadapalani Flyover,primary,13.0499247,80.2120151142857,POINT (80.212015 13.049925)
road-102030532,102030532,edge-102030532-30037243-309316811,node-30037243,node-309316811,6,13.02,2023-12-04,Cyclone Michaung,148.9,314.5,10.89,0.2936,0.29,23.9,25.0,18.8044,16.89,1874.6257,757.9,Gangadeeshwarar Koil Kulam,pond,21,0,0,0,Gengu Reddy Road,secondary,13.0788294,80.25169059999999,POINT (80.251691 13.078829)
road-102030537,102030537,edge-102030537-1177974064-13766718521,node-1177974064,node-13766718521,3,329.74,2023-12-04,Cyclone Michaung,148.9,314.5,12.19,0.1342,0.99,256.8,24.0,18.0522,16.85,2160.4816,676.4,Balasubramani Temple Tank,pond,14,0,0,0,Cenotaph Road,secondary,13.03324322,80.2458804,POINT (80.245880 13.033243)
road-102030553,102030553,edge-102030553-1177973968-310731960,node-1177973968,node-310731960,4,76.24,2023-12-04,Cyclone Michaung,148.9,314.5,10.93,0.2936,0.33,63.9,25.0,18.8044,16.89,1874.6257,989.8,Gangadeeshwarar Koil Kulam,pond,26,0,0,0,Gengu Reddy Subway,secondary,13.07653095,80.25204115,POINT (80.252041 13.076531)
road-102454736,102454736,edge-102454736-1183216657-13315818422,node-1183216657,node-13315818422,2,1272.37,2023-12-04,Cyclone Michaung,141.45,298.76,19.5,0.2674,6.5,880.6,1.0,0.7522,11.74,0.0,594.1,Menambedu lake,lake,2,0,0,0,Chennai Bypass,trunk,13.1280497,80.16934346000001,POINT (80.169343 13.128050)
road-102454739,102454739,edge-102454739-294001201-1183216657,node-294001201,node-1183216657,2,39.78,2023-12-04,Cyclone Michaung,141.45,298.76,19.4,0.254,6.4,716.0,1.0,0.7522,11.74,0.0,882.1,Unnamed Lake (wb-way-1318749868),lake,9,0,0,0,Chennai Bypass,trunk,13.13215685,80.1714854,POINT (80.171485 13.132157)
road-102454741,102454741,edge-102454741-1183216709-276744450,node-1183216709,node-276744450,4,687.26,2023-12-04,Cyclone Michaung,141.45,298.76,19.29,0.2674,5.29,880.9,1.0,0.7522,11.23,0.0,139.9,Unnamed Pond (wb-way-834888383),pond,7,0,0,0,Karukku Main Road,secondary,13.122107609090909,80.16302246363637,POINT (80.163022 13.122108)
road-102454743,102454743,edge-102454743-13315849770-735219555,node-13315849770,node-735219555,2,1774.18,2023-12-04,Cyclone Michaung,141.45,298.76,17.18,0.1286,-0.02,1082.1,14.0,10.5305,16.31,0.0,802.5,Unnamed Pond (wb-way-30624441),pond,2,0,0,0,Chennai Bypass Expressway,trunk,13.073746700000001,80.16123998333335,POINT (80.161240 13.073747)
road-102454744,102454744,edge-102454744-7045917741-1183216816,node-7045917741,node-1183216816,3,259.11,2023-12-04,Cyclone Michaung,141.45,298.76,18.88,0.2674,4.88,322.3,49.0,36.8566,17.08,1161.219,248.4,Unnamed Pond (wb-way-843608975),pond,12,1,0,0,Pattaravakkam Bridge,trunk,13.117093275,80.164241,POINT (80.164241 13.117093)
road-102454746,102454746,edge-102454746-1183216792-12506514381,node-1183216792,node-12506514381,4,1036.14,2023-12-04,Cyclone Michaung,141.45,298.76,14.69,0.254,0.69,217.5,1.0,0.7522,11.92,52.7688,353.2,Unnamed Pond (wb-way-1534298017),pond,2,0,0,0,Chennai Bypass,trunk,13.1381729,80.1859016,POINT (80.185902 13.138173)
road-102454748,102454748,edge-102454748-1183216807-1183216709,node-1183216807,node-1183216709,4,42.17,2023-12-04,Cyclone Michaung,141.45,298.76,19.11,0.2674,5.11,817.7,1.0,0.7522,11.23,0.0,206.8,Menambedu lake,lake,8,0,0,0,Unnamed Road,secondary,13.12165495,80.16609832500001,POINT (80.166098 13.121655)
